platform,text,user_id,total_interactions_count,statistics,username,user_description,created_at,profile_url,post_url,media_url
twitter,"Our brother @mohammed_hijab done the Ummah proud, masha’Allah!

He repeatedly exposed @piersmorgan’s double standards in the way he introduces guests, selectively interjects, and his embarrassingly limited information on the most basic facts about the Palestine-Israel conflict.",558118066,10699,"{'quote_count': 26, 'retweet_count': 1785, 'like_count': 8888}",DillyHussain88,Deputy editor of @5PillarsUK Host of @bloodxbrospod Journalist | Podcaster | Pundit. Pan-Islam. ☪️☝🏽🕋,2023-10-16 20:00:53,https://pbs.twimg.com/profile_images/1633365970214322179/uXDCFypU_normal.jpg,https://twitter.com/DillyHussain88/status/1714008532314411094,
twitter,"President @RTErdogan spoke by phone with Prime Minister Kyriakos Mitsotakis of Greece.

Views were exchanged regarding the conflict between Israel and Palestine and numerous concerning developments, particularly the human rights violations in the region.

President Erdoğan stated…",272621942,6896,"{'quote_count': 16, 'retweet_count': 1744, 'like_count': 5136}",trpresidency,Official Twitter Account of the Presidency of the Republic of Türkiye,2023-10-16 15:20:03,https://pbs.twimg.com/profile_images/1664913305767497729/fK0C-Dn5_normal.jpg,https://twitter.com/trpresidency/status/1713937859432870178,
twitter,The grimness of this-  A 6 year-old Muslim American boy stabbed to death in the US “due to him being Muslim and the ongoing Middle Eastern conflict involving Hamas and the Israelis.” RIP Wadea 🙏🏼 https://t.co/h7kHuRCRP9,94628304,6137,"{'quote_count': 45, 'retweet_count': 1670, 'like_count': 4422}",Jemima_Khan,Both things can be true.               Instagram: khanjemima https://t.co/6xnSCblH0a,2023-10-15 21:14:43,https://pbs.twimg.com/profile_images/1560382928676392962/jv557Wtr_normal.jpg,https://twitter.com/Jemima_Khan/status/1713664727178412042,
twitter,"if someone uses distance/silence to punish you because they cannot communicate or resolve conflict in a healthy way, don’t engage. and don’t let them jump in and out of your life as they please, on their terms with no compromise. be kinder to yourself, you’re allowed to say stop.",1035945632,8891,"{'quote_count': 117, 'retweet_count': 1634, 'like_count': 7140}",ninagrewal97,(she/her) ┊sometimes I tweet my thoughts,2023-10-16 20:53:32,https://pbs.twimg.com/profile_images/1718911419377201152/zJFetV76_normal.jpg,https://twitter.com/ninagrewal97/status/1714021783743906198,
twitter,"President @RTErdogan spoke by phone with Prime Minister Rishi Sunak of the United Kingdom.

The call addressed the current situation in the Israel-Palestine conflict, policies that should be followed in order to restore peace in the region and urgent measures for the resolution…",272621942,6094,"{'quote_count': 10, 'retweet_count': 1596, 'like_count': 4488}",trpresidency,Official Twitter Account of the Presidency of the Republic of Türkiye,2023-10-16 13:08:57,https://pbs.twimg.com/profile_images/1664913305767497729/fK0C-Dn5_normal.jpg,https://twitter.com/trpresidency/status/1713904864428785922,
twitter,"To understand the background of the protests and the conflict itself, watch this excellent explainer video from @MintPressNews' @MnarMuh:

https://t.co/3BoVJPky8i",2365896248,5344,"{'quote_count': 104, 'retweet_count': 1548, 'like_count': 3692}",AlanRMacLeod,"Senior Staff Writer/Podcast Producer, @MintPressNews. I mostly tweet about US/Mid East & Lat Am. politics, but complaining about corporate media is my passion.",2023-10-15 11:08:01,https://pbs.twimg.com/profile_images/1412117139071418386/3bmc9Vk7_normal.jpg,https://twitter.com/AlanRMacLeod/status/1713512045818130433,https://pbs.twimg.com/ext_tw_video_thumb/1712810714698493952/pu/img/Y9RQPpGCQNX1Yca7.jpg
twitter,"President @RTErdogan spoke by phone with President Seyyed Ebrahim Raisi of Iran.

The call addressed the Israel-Palestine conflict, the mounting tension in the region and the steps that should be taken for the resolution.

Underscoring that the immediate termination of the…",272621942,5783,"{'quote_count': 7, 'retweet_count': 1511, 'like_count': 4265}",trpresidency,Official Twitter Account of the Presidency of the Republic of Türkiye,2023-10-16 11:43:07,https://pbs.twimg.com/profile_images/1664913305767497729/fK0C-Dn5_normal.jpg,https://twitter.com/trpresidency/status/1713883264664944901,
twitter,"Thread: Online misinformation about the Israel-Hamas conflict - Day 10

This video, viewed 2.3 million times, doesn't show Israel's Iron Beam directed energy weapon air defence system. It's from the video game Arma 3.

And the post is from a fake Mossad account with Twitter Blue. https://t.co/g3xPlohAOc",65494780,5076,"{'quote_count': 96, 'retweet_count': 1455, 'like_count': 3525}",Shayan86,"Journalist at BBC Verify | disinformation, conspiracy theories, verification, AI, open source investigations, extremism | shayan.sardarizadeh@bbc.co.uk",2023-10-16 00:52:23,https://pbs.twimg.com/profile_images/1386004376293105665/AAhz4VLN_normal.jpg,https://twitter.com/Shayan86/status/1713719504776147364,https://pbs.twimg.com/media/F8hZV6rWcAAt5wm.jpg
twitter,"War crimes? which war crimes? These war crimes.

A general overview of war crimes committed in the Israel - Hamas conflict in Gaza so far. 

We need accountability, security, and justice for all. 

1. Violations by Israel 🇮🇱

   a. Cutting off Water, Electricity, and Food:
  
-…",373157754,6140,"{'quote_count': 60, 'retweet_count': 1384, 'like_count': 4696}",YourAnonCentral,Exposing Human Rights abuses. Actions Not Nouns. #Anonymous,2023-10-16 01:02:53,https://pbs.twimg.com/profile_images/1462725131915055105/ZniTY2WO_normal.png,https://twitter.com/YourAnonCentral/status/1713722143299739878,
twitter,"Most Western Pro US leaders and their client media are desperate to suggest the conflict in Palestine began on October 9th 2023

It began 75 years ago with a British plan to dispossess an entire nation of Palestinians of their homeland, making 750k homeless and killing thousands. https://t.co/mDemDlaSEt",1056957124046143495,3999,"{'quote_count': 71, 'retweet_count': 1313, 'like_count': 2615}",BowesChay,"Interested in History, Strategy (MA) GeoPolitics, Facts should define the Narrative, the Narrative shouldn’t define the facts. Think for Yourself.",2023-10-15 22:44:11,https://pbs.twimg.com/profile_images/1590158638814986242/fdocxv35_normal.jpg,https://twitter.com/BowesChay/status/1713687238402363662,https://pbs.twimg.com/media/F8g9S0GXEAAras2.png
twitter,"The world is in crisis.
There is conflict, great suffering and pain all over the globe.
These are frighteningly uncertain times.
Having competent, well-informed leadership at the helm, in moments like these is absolutely crucial.
I am so grateful for President Biden right now.",818893114979061761,10649,"{'quote_count': 93, 'retweet_count': 1308, 'like_count': 9248}",JoJoFromJerz,mom. jersey. dem. news junkie. Lebanese. hothead.views are my own.https://t.co/zueo7YDFWx https://t.co/q4qgmwRLzt. https://t.co/9Fp1kdOX6w,2023-10-15 01:39:09,https://pbs.twimg.com/profile_images/1296043200633856004/nizJd4N1_normal.jpg,https://twitter.com/JoJoFromJerz/status/1713368885380968641,
twitter,President Michael D Higgins has strongly criticised the head of the European Commission Ursula von der Leyen for comments on the Middle East conflict which she made on a visit to Israel last Friday | Read more: https://t.co/4j0fzMs5kb https://t.co/Pi29Ib1DzM,8973062,7552,"{'quote_count': 260, 'retweet_count': 1297, 'like_count': 5995}",rtenews,RTÉ News and Current Affairs - Irish and International News,2023-10-16 17:24:13,https://pbs.twimg.com/profile_images/1387297103328710657/ccoZk-II_normal.jpg,https://twitter.com/rtenews/status/1713969104464310725,https://pbs.twimg.com/media/F8k9nOJXsAALPht.jpg
twitter,"Hate travels fast on social media. It leads to genocide.

I implore my fellow leaders to honor this boy and all victims suffering from the Israel / Hamas conflict: 

Bring humanity back to the national discourse.

""Hate cannot drive out hate; only love can do that."" 
– Martin…",1138076821533155328,3990,"{'quote_count': 20, 'retweet_count': 1293, 'like_count': 2677}",JamaalBowmanNY,"Congressman for #NY16. Life long educator. Former middle school principal. Causing good trouble. Fighting for jobs and education, not bombs and incarceration.",2023-10-15 22:17:53,https://pbs.twimg.com/profile_images/1612523704549793831/kfmDLFLS_normal.jpg,https://twitter.com/JamaalBowmanNY/status/1713680619870552327,
twitter,"Even wars have rules.

The Geneva Convention protects civilians in conflict and helps ensure assistance reaches those in need, without discrimination. https://t.co/CqdkrmIssm https://t.co/6gyvZoGotn",14159148,4192,"{'quote_count': 147, 'retweet_count': 1276, 'like_count': 2769}",UN,"Official account of the United Nations. 
For peace, dignity & equality on a healthy planet.",2023-10-16 18:45:33,https://pbs.twimg.com/profile_images/1323749922005524485/LjJsuyU4_normal.jpg,https://twitter.com/UN/status/1713989575050133780,https://pbs.twimg.com/media/F8lQV9vWAAAbq1u.jpg
twitter,"Strongly condemning the Israel bombing in Gaza, especially when it affects innocent civilians, children, and women.
 No ambiguity here: these children are not terrorists. 
They are victims of circumstance and conflict.
#Gaza_under_attack #Israel 

 https://t.co/rmVEIu39RR",1558872977923530752,2875,"{'quote_count': 35, 'retweet_count': 1238, 'like_count': 1602}",RShahzaddk,Psychologist |Researcher|well-being consultant | Backup (@TheRAShahzad),2023-10-15 04:27:02,https://pbs.twimg.com/profile_images/1571884137702723585/6L--hV5R_normal.jpg,https://twitter.com/RShahzaddk/status/1713411131933413640,https://pbs.twimg.com/ext_tw_video_thumb/1713359944110510080/pu/img/pLYxfn83NdQHrFwV.jpg
twitter,‘Hamas supporters will not be spared’: UP CM Yogi Adityanath directs police to act against those spreading hate over the Israel-Palestine conflict https://t.co/EaHfh8U4Nf,776460131722756100,7548,"{'quote_count': 13, 'retweet_count': 1220, 'like_count': 6315}",JaipurDialogues,धर्मो रक्षति रक्षितः,2023-10-15 08:16:03,https://pbs.twimg.com/profile_images/1692623826788524032/zYOeANI-_normal.jpg,https://twitter.com/JaipurDialogues/status/1713468766007513470,https://pbs.twimg.com/media/F8d2wzBaAAAsBG0.jpg
twitter,"""It’s Not a Hamas-Israeli Conflict: It’s an Israeli War Against Every Palestinian"" – Palestinian academic Dr. @RamzyBaroud 

https://t.co/RLOD8o3ueE",2365896248,4977,"{'quote_count': 21, 'retweet_count': 1157, 'like_count': 3799}",AlanRMacLeod,"Senior Staff Writer/Podcast Producer, @MintPressNews. I mostly tweet about US/Mid East & Lat Am. politics, but complaining about corporate media is my passion.",2023-10-16 21:31:40,https://pbs.twimg.com/profile_images/1412117139071418386/3bmc9Vk7_normal.jpg,https://twitter.com/AlanRMacLeod/status/1714031379439092158,
twitter,"Keep Sudan in your prayers, please. Find space for us in your hearts among all waves of all the horrific news in the world. There is little I can ask of you beyond remembering us, because the conflict has slipped into a realm that feels impossible to influence. But remember us.",250316894,4236,"{'quote_count': 11, 'retweet_count': 1064, 'like_count': 3161}",yassmin_a,"Sudanese diaspora. Author, broadcaster, social advocate. 5th book ‘Stand Up and Speak Out Against Racism’ out now.",2023-10-15 14:08:06,https://pbs.twimg.com/profile_images/1504546690082263045/uVtFYymZ_normal.jpg,https://twitter.com/yassmin_a/status/1713557361862816009,
twitter,"Near Chicago, a 71 yr old landlord stabbed a 6 year old Palestinian boy to death and seriously injured his 32 year old mother. American media must take the blame for their biased coverage of the Israel-Palestine conflict and starting this hate crime.",70355674,3094,"{'quote_count': 30, 'retweet_count': 1043, 'like_count': 2021}",ashoswai,"Professor of Peace and Conflict Research
@UU_Peace
 Uppsala University
'Right is Wrong' column, @gulf_news 
Views my own",2023-10-15 20:56:34,https://pbs.twimg.com/profile_images/1578378891605032961/m3V_oxMe_normal.jpg,https://twitter.com/ashoswai/status/1713660159308808695,
twitter,"Benjamin @netanyahu previously told  @piersmorgan that the Palestine-Israel conflict is actually about preventing the emergence of a caliphate. 

Is this what Israel and the West are really scared of? Or is it just fear-mongering? 

Whatever the case, Jewish communities… https://t.co/BVVzJAGiTO",558118066,3821,"{'quote_count': 93, 'retweet_count': 1024, 'like_count': 2704}",DillyHussain88,Deputy editor of @5PillarsUK Host of @bloodxbrospod Journalist | Podcaster | Pundit. Pan-Islam. ☪️☝🏽🕋,2023-10-16 11:39:34,https://pbs.twimg.com/profile_images/1633365970214322179/uXDCFypU_normal.jpg,https://twitter.com/DillyHussain88/status/1713882373434069108,https://pbs.twimg.com/amplify_video_thumb/1713882314814447616/img/6WOZA-eClt66mjFW.jpg
twitter,"My urgent plea to the parties to the conflict in Israel and Gaza.
 
@ICRC is ready with medicine and other relief items. Entry must be granted, and our teams in Gaza must be allowed to work safely and effectively.

The situation is critical. https://t.co/GkzTpioV65",1563460333,2706,"{'quote_count': 52, 'retweet_count': 993, 'like_count': 1661}",ICRCPresident,President of the International Committee of the Red Cross @ICRC.,2023-10-15 08:44:31,https://pbs.twimg.com/profile_images/1576102585941065730/d6BLT8lD_normal.jpg,https://twitter.com/ICRCPresident/status/1713475930847420841,https://pbs.twimg.com/media/F8d9QvNWwAA72kz.jpg
twitter,"🐳: Tay Tawan insisted no collab with Mark Pakin. The reason is that Pakin is a pro player but he challenges to play a match trying to bully and embarrass Tawan.

GMMTV held an arranged marriage putting the twos together erasing the news about the conflict between OSK boys vs Sky…",860797543277445121,4114,"{'quote_count': 240, 'retweet_count': 976, 'like_count': 2898}",OGTNAF,translating: kluayachi taynew yinwar forcebook lukekay (love tillybrids satangks brightwin bkpp rym_us jeffsatur marckris too 😊) // learn Thai #ThaiQuizOGTNAF,2023-10-16 12:45:17,https://pbs.twimg.com/profile_images/1642965330384257024/UAlRkqB__normal.jpg,https://twitter.com/OGTNAF/status/1713898909494399339,
twitter,"“We all know Israel is the Goliath in this conflict”

I always defend Israel against lies. Watch my interview with RT International when faced accusations &gt;&gt;
#IsraelUnderAttack #IsraelFightsBack https://t.co/pwxW21AxBr",619400667,3613,"{'quote_count': 39, 'retweet_count': 968, 'like_count': 2606}",HananyaNaftali,I’m that Israeli who talks to the camera about peace in the Middle East 🇮🇱🕊️,2023-10-16 22:01:47,https://pbs.twimg.com/profile_images/1670100214026313729/5URmeKQ4_normal.jpg,https://twitter.com/HananyaNaftali/status/1714038957296521511,https://pbs.twimg.com/ext_tw_video_thumb/1714038568362901504/pu/img/lyahNJkXLeIPBfpO.jpg
twitter,"""Those who see the conflict as a simple territorial dispute between a colonial state and a dispossessed minority fail to see Hamas for what it really is: a gang of genocidal Islamist thugs backed by a theocratic, anti-Semitic regime in Iran."" By @Ayaan  https://t.co/kk3Ny8phWg",49279876,4969,"{'quote_count': 59, 'retweet_count': 963, 'like_count': 3947}",nfergus,"International man of history. Author, @HooverInst senior fellow, @bopinion columnist. Latest book, DOOM: The Politics of Catastrophe (Penguin). Opinions my own.",2023-10-15 13:17:08,https://pbs.twimg.com/profile_images/1364412684947480578/Ugm3a5sv_normal.jpg,https://twitter.com/nfergus/status/1713544536264483223,
twitter,"""Are you seriously arguing with me that babies weren't killed?""

Piers Morgan clashes with Mohammed Hijab over the validity of pictures being posted online during the Israel-Hamas conflict.

@mohammed_hijab | @piersmorgan | #PMU https://t.co/0N6TD3jEcB",1455576852492324872,6603,"{'quote_count': 317, 'retweet_count': 931, 'like_count': 5355}",PiersUncensored,"Available in the UK on Sky (522), Virgin Media (606), Freeview (237), Freesat (217) and Sky Glass (508). Also showing on @FoxNation and @SkyNewsAust 📢",2023-10-16 19:55:16,https://pbs.twimg.com/profile_images/1501498693115068424/0_lNwdrm_normal.jpg,https://twitter.com/PiersUncensored/status/1714007119609876852,https://pbs.twimg.com/media/F8ldpUjX0AAttt_.jpg
twitter,"Chinese foreign minister Wang Yi said that that the “historical injustice suffered by the Palestinian people” laid at the root of the conflict between Israel and Palestinians. 

Yi made the comments while meeting with Josep Borrell, the EU's top diplomat, in Beijing on Friday. https://t.co/yMcnyt8mGk",2373735295,2298,"{'quote_count': 44, 'retweet_count': 836, 'like_count': 1418}",MiddleEastEye,Your eye on the ground. Independent Middle East and North Africa news. Follow @MEEDiscover https://t.co/BOi8m9AlbC,2023-10-15 09:14:22,https://pbs.twimg.com/profile_images/877558885795717120/rcqDFNLd_normal.jpg,https://twitter.com/MiddleEastEye/status/1713483441558196250,https://pbs.twimg.com/media/F8eD8GyWYAEK3as.jpg
twitter,"The LANDLORD. Not some random person on the street. The landlord. Broke into her home, where she should be safe, murdered her son in cold blood, and injured her. An innocent child so far away from conflict is now dead.",366234806,4084,"{'quote_count': 11, 'retweet_count': 823, 'like_count': 3250}",MediumSizeMeech,Handsome writer. Extremely Humble Xeeter sending out cool xeets. Subscribe to my Newsletter 𝙉𝙤𝙬 𝙏𝙝𝙖𝙩 𝙄 𝙈𝙚𝙣𝙩𝙞𝙤𝙣 𝙄𝙩! #Fannibal. he/him,2023-10-15 21:52:33,https://pbs.twimg.com/profile_images/1690547497293230080/YS2A4Whr_normal.jpg,https://twitter.com/MediumSizeMeech/status/1713674244838629848,
twitter,"Why does every media outlet treat Gaza (Hamas) Ministry of Health casualty stats like they were audited by a big 4 accounting firm?

Somehow during conflict with Israel no one dies of natural causes.  And a lot of dead children turn out to have beards and uniforms.

But hey, it’s…",2704645562,4622,"{'quote_count': 32, 'retweet_count': 821, 'like_count': 3769}",K_AminThaabet,A Syrian patriot returning to my homeland from Argentina.  Or not...,2023-10-16 01:27:51,https://pbs.twimg.com/profile_images/496000172971663360/V79FrJwG_normal.jpeg,https://twitter.com/K_AminThaabet/status/1713728427071562231,
twitter,"One of the more interesting arguments I've been seeing A LOT on the Israeli-Palestinian conflict is: ""Hamas undoubtedly predicted Israel's massive retaliation, that makes them all the more guilty for sacrificing Palestinian lives"".

What people don't realize is that the fact this…",43061739,3731,"{'quote_count': 124, 'retweet_count': 814, 'like_count': 2793}",RnaudBertrand,"Entrepreneur. Previously HouseTrip (sold to TripAdvisor), now https://t.co/C4SmZQ8JaE

Subscribe if you like what I write",2023-10-15 03:43:57,https://pbs.twimg.com/profile_images/1387256201293959168/3h5yYupT_normal.jpg,https://twitter.com/RnaudBertrand/status/1713400292472225816,
twitter,"🚨BREAKING: - American ships will evacuate US citizens from Northern Israel as the conflict continues: 

The boat trip will not be free, and will cost Americans at home tax dollars, and those who board the ship will need to sign a commitment to repay the United States government… https://t.co/nrRnKjOJ7E",1498697025994432518,2439,"{'quote_count': 251, 'retweet_count': 809, 'like_count': 1379}",IanJaeger29,"Mens physique bodybuilder, conservative",2023-10-15 22:30:15,https://pbs.twimg.com/profile_images/1602055610903691264/owmk2WyJ_normal.jpg,https://twitter.com/IanJaeger29/status/1713683732605874221,https://pbs.twimg.com/media/F8g6RbqWAAAebcU.jpg
