platform,text,user_id,total_interactions_count,statistics,username,user_description,created_at,profile_url,post_url,media_url
twitter,aw palestinians have no food or water or electricity or fuel all while being carpet bombed but it’s important for the iof to get gluten free cookies ❤️❤️❤️ there’s definitely two sides to this complicated conflict!!,440530887,11153,"{'quote_count': 9, 'retweet_count': 2373, 'like_count': 8771}",dahlyuuuuh,palestine will be free,2023-10-17 03:33:03,https://pbs.twimg.com/profile_images/1717564271343628288/UEOCR7dS_normal.jpg,https://twitter.com/dahlyuuuuh/status/1714122322104172937,
twitter,"Over the past few days, I’ve traveled to Israel, Jordan, Bahrain, Qatar, UAE, Saudi Arabia, and Egypt. What I’ve heard from every partner is a shared view to prevent the conflict from spreading, to safeguard innocent lives, and to get assistance to those in Gaza who need it.",1350150750966603777,13838,"{'quote_count': 235, 'retweet_count': 2341, 'like_count': 11262}",SecBlinken,"Husband, dad, (very) amateur guitarist, and the 71st Secretary of State serving under the leadership of @POTUS Biden.",2023-10-16 05:06:52,https://pbs.twimg.com/profile_images/1363277550928158722/LzlIxuhQ_normal.jpg,https://twitter.com/SecBlinken/status/1713783547264368903,
twitter,"People on IG/ TT have been DM’ing me asking me why I was quiet about the Palestine and Israhell “conflict” but tulah… Kalau korang follow Twitter I, you CONFIRM dah tau where I stand so I had to make this video on the other 2 platforms. https://t.co/xCPDMSi1KK",892133753803333632,7583,"{'quote_count': 62, 'retweet_count': 2136, 'like_count': 5385}",CeddyOrNot,"He/Him • Foodie vlogger • Host • Co-Founder of @OwletBeauty, we sell unisex perfumes and essential oils • For biz enquiry please tap https://t.co/lnHjSXriD1",2023-10-17 10:07:45,https://pbs.twimg.com/profile_images/1680575927489789952/McollXSz_normal.jpg,https://twitter.com/CeddyOrNot/status/1714221652148719712,https://pbs.twimg.com/amplify_video_thumb/1714221418479763456/img/j-Xc7wU5-acALRhW.jpg
twitter,📲| Eric Cantona releases a statement on the Israel and Palestine conflict: https://t.co/gc4cPY8FE9,1638544323536130049,11835,"{'quote_count': 177, 'retweet_count': 1795, 'like_count': 9863}",centregoals,An all-round coverage of european football 🇪🇺⚽️,2023-10-17 10:50:39,https://pbs.twimg.com/profile_images/1639027957397061633/qUYHBXRs_normal.jpg,https://twitter.com/centregoals/status/1714232447418749154,https://pbs.twimg.com/media/F8otU0-WIAA5WGH.jpg
twitter,"🚨 Sapience Institute's @mohammed_hijab will be live on Piers Morgan Uncensored tonight at 8PM UK time.

🔗 https://t.co/EOAheSkDka

He will provide the Islamic perspective on the current conflict and expose the evil of zionism and make the world aware that Israeli state terror,… https://t.co/EGJjsQ57kE",32933328,8916,"{'quote_count': 177, 'retweet_count': 1789, 'like_count': 6950}",HATzortzis,"Author: The Divine Reality: God, Islam & The Mirage of Atheism. Founder & CEO @sapienceorg. Co-founder @visionaries2023 MRes, MA & PgCert Phil. PhD candidate.",2023-10-16 12:56:16,https://pbs.twimg.com/profile_images/1649044979048693760/O3QLQ0Fk_normal.jpg,https://twitter.com/HATzortzis/status/1713901674509602985,https://pbs.twimg.com/media/F8kAeznXUAAuWWG.jpg
twitter,"Our brother @mohammed_hijab done the Ummah proud, masha’Allah!

He repeatedly exposed @piersmorgan’s double standards in the way he introduces guests, selectively interjects, and his embarrassingly limited information on the most basic facts about the Palestine-Israel conflict.",558118066,10699,"{'quote_count': 26, 'retweet_count': 1785, 'like_count': 8888}",DillyHussain88,Deputy editor of @5PillarsUK Host of @bloodxbrospod Journalist | Podcaster | Pundit. Pan-Islam. ☪️☝🏽🕋,2023-10-16 20:00:53,https://pbs.twimg.com/profile_images/1633365970214322179/uXDCFypU_normal.jpg,https://twitter.com/DillyHussain88/status/1714008532314411094,
twitter,"President @RTErdogan spoke by phone with Prime Minister Kyriakos Mitsotakis of Greece.

Views were exchanged regarding the conflict between Israel and Palestine and numerous concerning developments, particularly the human rights violations in the region.

President Erdoğan stated…",272621942,6896,"{'quote_count': 16, 'retweet_count': 1744, 'like_count': 5136}",trpresidency,Official Twitter Account of the Presidency of the Republic of Türkiye,2023-10-16 15:20:03,https://pbs.twimg.com/profile_images/1664913305767497729/fK0C-Dn5_normal.jpg,https://twitter.com/trpresidency/status/1713937859432870178,
twitter,"The conflict between Israel and Gaza enters its 11th day today.

This is what z!0n!s did to Pal3stanian in 7 days.

IN A WEEK! https://t.co/GtjnfnunoO",3243009415,2440,"{'quote_count': 11, 'retweet_count': 1712, 'like_count': 717}",MyFundAction,Help Palestine👇,2023-10-17 12:37:26,https://pbs.twimg.com/profile_images/1233638872992468993/uHUmV9f1_normal.jpg,https://twitter.com/MyFundAction/status/1714259323608821840,https://pbs.twimg.com/media/F8pFxA6bsAA79tY.jpg
twitter,"if someone uses distance/silence to punish you because they cannot communicate or resolve conflict in a healthy way, don’t engage. and don’t let them jump in and out of your life as they please, on their terms with no compromise. be kinder to yourself, you’re allowed to say stop.",1035945632,8891,"{'quote_count': 117, 'retweet_count': 1634, 'like_count': 7140}",ninagrewal97,(she/her) ┊sometimes I tweet my thoughts,2023-10-16 20:53:32,https://pbs.twimg.com/profile_images/1718911419377201152/zJFetV76_normal.jpg,https://twitter.com/ninagrewal97/status/1714021783743906198,
twitter,"President @RTErdogan spoke by phone with Prime Minister Rishi Sunak of the United Kingdom.

The call addressed the current situation in the Israel-Palestine conflict, policies that should be followed in order to restore peace in the region and urgent measures for the resolution…",272621942,6094,"{'quote_count': 10, 'retweet_count': 1596, 'like_count': 4488}",trpresidency,Official Twitter Account of the Presidency of the Republic of Türkiye,2023-10-16 13:08:57,https://pbs.twimg.com/profile_images/1664913305767497729/fK0C-Dn5_normal.jpg,https://twitter.com/trpresidency/status/1713904864428785922,
twitter,"President @RTErdogan spoke by phone with President Seyyed Ebrahim Raisi of Iran.

The call addressed the Israel-Palestine conflict, the mounting tension in the region and the steps that should be taken for the resolution.

Underscoring that the immediate termination of the…",272621942,5783,"{'quote_count': 7, 'retweet_count': 1511, 'like_count': 4265}",trpresidency,Official Twitter Account of the Presidency of the Republic of Türkiye,2023-10-16 11:43:07,https://pbs.twimg.com/profile_images/1664913305767497729/fK0C-Dn5_normal.jpg,https://twitter.com/trpresidency/status/1713883264664944901,
twitter,"Nobody said on 9/11:

- “America must retaliate proportionally.”

- “Both sides need to show restraint.”

- “Where's the proof of all the dead bodies?”

- “You are oversimplifying. There is context about the conflict you're ignoring .”

- “Let's try to deescalate the situation.” https://t.co/HKP0nL4SeT",801203059359678464,9235,"{'quote_count': 2618, 'retweet_count': 1297, 'like_count': 5320}",DrEliDavid,"Researcher, Lecturer, Entrepreneur & Investor | Co-Founder at @DeepInstinctSec | Top 100 Most Influential Twitter Accounts | All opinions are my own.",2023-10-17 13:04:39,https://pbs.twimg.com/profile_images/1469311196616704005/8ebbwzTe_normal.jpg,https://twitter.com/DrEliDavid/status/1714266171199868986,https://pbs.twimg.com/media/F8pL_3Aa8AABkbs.jpg
twitter,President Michael D Higgins has strongly criticised the head of the European Commission Ursula von der Leyen for comments on the Middle East conflict which she made on a visit to Israel last Friday | Read more: https://t.co/4j0fzMs5kb https://t.co/Pi29Ib1DzM,8973062,7552,"{'quote_count': 260, 'retweet_count': 1297, 'like_count': 5995}",rtenews,RTÉ News and Current Affairs - Irish and International News,2023-10-16 17:24:13,https://pbs.twimg.com/profile_images/1387297103328710657/ccoZk-II_normal.jpg,https://twitter.com/rtenews/status/1713969104464310725,https://pbs.twimg.com/media/F8k9nOJXsAALPht.jpg
twitter,"Even wars have rules.

The Geneva Convention protects civilians in conflict and helps ensure assistance reaches those in need, without discrimination. https://t.co/CqdkrmIssm https://t.co/6gyvZoGotn",14159148,4192,"{'quote_count': 147, 'retweet_count': 1276, 'like_count': 2769}",UN,"Official account of the United Nations. 
For peace, dignity & equality on a healthy planet.",2023-10-16 18:45:33,https://pbs.twimg.com/profile_images/1323749922005524485/LjJsuyU4_normal.jpg,https://twitter.com/UN/status/1713989575050133780,https://pbs.twimg.com/media/F8lQV9vWAAAbq1u.jpg
twitter,"Thread: Online misinformation about the Israel-Hamas conflict - Day 11

A doctored image, posted by a pro-Kremlin account, falsely cliams to show IDF soldiers holding a Nazi flag.

The real image shows an elite IDF unit holding a different flag at an exercise in Morocco in June. https://t.co/R48kAMYGSL",65494780,4385,"{'quote_count': 87, 'retweet_count': 1205, 'like_count': 3093}",Shayan86,"Journalist at BBC Verify | disinformation, conspiracy theories, verification, AI, open source investigations, extremism | shayan.sardarizadeh@bbc.co.uk",2023-10-17 00:29:41,https://pbs.twimg.com/profile_images/1386004376293105665/AAhz4VLN_normal.jpg,https://twitter.com/Shayan86/status/1714076178980475122,https://pbs.twimg.com/media/F8mcPN4XMAA2gxn.jpg
twitter,"""It’s Not a Hamas-Israeli Conflict: It’s an Israeli War Against Every Palestinian"" – Palestinian academic Dr. @RamzyBaroud 

https://t.co/RLOD8o3ueE",2365896248,4977,"{'quote_count': 21, 'retweet_count': 1157, 'like_count': 3799}",AlanRMacLeod,"Senior Staff Writer/Podcast Producer, @MintPressNews. I mostly tweet about US/Mid East & Lat Am. politics, but complaining about corporate media is my passion.",2023-10-16 21:31:40,https://pbs.twimg.com/profile_images/1412117139071418386/3bmc9Vk7_normal.jpg,https://twitter.com/AlanRMacLeod/status/1714031379439092158,
twitter,"Public statement by over 800 scholars and practitioners of international law, conflict studies and genocide studies, warning of the possibility of genocide being perpetrated by Israeli forces against Palestinians in the Gaza Strip https://t.co/2aALRjZoCo",362658019,2773,"{'quote_count': 66, 'retweet_count': 1088, 'like_count': 1619}",SeanMac_R,"teaches @MaynoothLaw┋
author 'Empire, Emergency & International Law' @CUP_Law┋
editor @TWAILReview┋
member @AcaForPalestine~@maynooth_ifut~@SocialistLawIre",2023-10-17 16:02:13,https://pbs.twimg.com/profile_images/1712594554229039104/4NSSh5E6_normal.jpg,https://twitter.com/SeanMac_R/status/1714310858476556447,
twitter,Israel is lucky they have America underwriting all their murder because Americans have the most baby brained conception of this conflict it’s possible to have. Tricking them into thinking Israel is the victim is like tricking a dog into thinking you’ve thrown the stick,1513059123520159746,10858,"{'quote_count': 12, 'retweet_count': 1020, 'like_count': 9826}",AstuteCFO,,2023-10-17 07:01:33,https://pbs.twimg.com/profile_images/1513292357768466432/4T0nV-jE_normal.jpg,https://twitter.com/AstuteCFO/status/1714174795359907935,
twitter,"🐳: Tay Tawan insisted no collab with Mark Pakin. The reason is that Pakin is a pro player but he challenges to play a match trying to bully and embarrass Tawan.

GMMTV held an arranged marriage putting the twos together erasing the news about the conflict between OSK boys vs Sky…",860797543277445121,4114,"{'quote_count': 240, 'retweet_count': 976, 'like_count': 2898}",OGTNAF,translating: kluayachi taynew yinwar forcebook lukekay (love tillybrids satangks brightwin bkpp rym_us jeffsatur marckris too 😊) // learn Thai #ThaiQuizOGTNAF,2023-10-16 12:45:17,https://pbs.twimg.com/profile_images/1642965330384257024/UAlRkqB__normal.jpg,https://twitter.com/OGTNAF/status/1713898909494399339,
twitter,"“We all know Israel is the Goliath in this conflict”

I always defend Israel against lies. Watch my interview with RT International when faced accusations &gt;&gt;
#IsraelUnderAttack #IsraelFightsBack https://t.co/pwxW21AxBr",619400667,3613,"{'quote_count': 39, 'retweet_count': 968, 'like_count': 2606}",HananyaNaftali,I’m that Israeli who talks to the camera about peace in the Middle East 🇮🇱🕊️,2023-10-16 22:01:47,https://pbs.twimg.com/profile_images/1670100214026313729/5URmeKQ4_normal.jpg,https://twitter.com/HananyaNaftali/status/1714038957296521511,https://pbs.twimg.com/ext_tw_video_thumb/1714038568362901504/pu/img/lyahNJkXLeIPBfpO.jpg
twitter,"‘When we mourn Wadea, we are mourning all of those children’ — Imam Dr. Omar Suleiman delivered a powerful speech at the funeral of a 6-year-old Muslim boy who was killed in a hate crime motivated by the Israel-Gaza conflict https://t.co/yK2VccwCsf",701725963,3256,"{'quote_count': 18, 'retweet_count': 936, 'like_count': 2302}",nowthisnews,"Subscribe to our newsletter: https://t.co/Zi51dpnKnD
Register to vote: https://t.co/icWeI1X5g6",2023-10-17 21:07:16,https://pbs.twimg.com/profile_images/1671933406446338087/AgLwuM5w_normal.jpg,https://twitter.com/nowthisnews/status/1714387626952737139,https://pbs.twimg.com/media/F8q5h2UWYAI1r63.jpg
twitter,"""Are you seriously arguing with me that babies weren't killed?""

Piers Morgan clashes with Mohammed Hijab over the validity of pictures being posted online during the Israel-Hamas conflict.

@mohammed_hijab | @piersmorgan | #PMU https://t.co/0N6TD3jEcB",1455576852492324872,6603,"{'quote_count': 317, 'retweet_count': 931, 'like_count': 5355}",PiersUncensored,"Available in the UK on Sky (522), Virgin Media (606), Freeview (237), Freesat (217) and Sky Glass (508). Also showing on @FoxNation and @SkyNewsAust 📢",2023-10-16 19:55:16,https://pbs.twimg.com/profile_images/1501498693115068424/0_lNwdrm_normal.jpg,https://twitter.com/PiersUncensored/status/1714007119609876852,https://pbs.twimg.com/media/F8ldpUjX0AAttt_.jpg
twitter,"In times of tension and conflict, journalists and media organizations have a particularly challenging job to do. They not only need to report accurate information but also fight disinformation campaigns conducted by all sorts of groups.

However, it is not only the job of news…",967087600426209281,2195,"{'quote_count': 24, 'retweet_count': 914, 'like_count': 1257}",fahrettinaltun,"İletişim Başkanı, Türkiye Cumhuriyeti Cumhurbaşkanlığı / Communications Director, Republic of Türkiye",2023-10-17 07:00:11,https://pbs.twimg.com/profile_images/1716526096991105024/WiwGJ1i__normal.jpg,https://twitter.com/fahrettinaltun/status/1714174449971310827,
twitter,"Mohammed Hijab lied through his teeth on national TV. Not only collateral damage is perfectly fine in Islam but you can take non-combatants as SEX SLAVES.

Under normal circumstances, people like Hijab justify sex slavery and collateral damage but in light of this conflict, they… https://t.co/m0Gqxj3fuo",845376539315204096,3267,"{'quote_count': 45, 'retweet_count': 913, 'like_count': 2309}",TheHarrisSultan,Author of the book The Curse of God - Why I Left Islam. Get your copy from https://t.co/1M1kCNEMK7. https://t.co/euzRzfnrHu,2023-10-17 11:52:03,https://pbs.twimg.com/profile_images/1645780853832970242/v49yF7l1_normal.jpg,https://twitter.com/TheHarrisSultan/status/1714247902493806837,https://pbs.twimg.com/ext_tw_video_thumb/1714247401744302080/pu/img/GJBLvbfFI4suP8Yv.jpg
twitter,"There should be mass resignations from the @UKLabour Party. 

MPs, Cllrs, local members, the lot. 

How anybody can support @Keir_Starmer after his comments on the Israel-Palestine conflict is beyond me. 

Look what’s happening.

So utterly tragic &amp; heartbreaking &amp; unnecessary.",29422823,2993,"{'quote_count': 20, 'retweet_count': 873, 'like_count': 2100}",JamesEFoster,"“What we dream of is already present in the world.” - Rebecca Solnit, ‘Hope in the Dark’",2023-10-17 18:11:26,https://pbs.twimg.com/profile_images/1721273309831086080/xRUKvOzT_normal.jpg,https://twitter.com/JamesEFoster/status/1714343376458317852,
twitter,"""You (Israel) are occupying someone's land. You're seizing their home, throwing them out, bringing somebody (else) in, and calling them 'settlers.' This is called theft.”

Turkish Foreign Minister Hakan Fidan’s remarks on Israel-Palestine conflict in Beirut ⤵️… https://t.co/TXBxyym6YE",240265305,2444,"{'quote_count': 98, 'retweet_count': 845, 'like_count': 1501}",anadoluagency,"News from around the world, digital content, human interest stories 
Follow
📸+ 🎥: @anadoluimages TR: @anadoluajansi AR: @aa_arabic https://t.co/K8RyCtAubO",2023-10-17 13:29:22,https://pbs.twimg.com/profile_images/1664723193423097862/gnu4eLhC_normal.jpg,https://twitter.com/anadoluagency/status/1714272389855637644,https://pbs.twimg.com/ext_tw_video_thumb/1714271871666167808/pu/img/uePFEMPHxjv9ypcV.jpg
twitter,"Brits asked: ""Which side in the Israeli‑Palestinian conflict do you sympathize with more?""

All Brits:
Israel 21%
Palestine 17%
Both equally 29%
Dont know 33%

Labour voters:
Israel 9%
Palestine 27%
Both 35%

Conservatives
Israel 39%
Palestine 6%
Both 27%

18-24 yr olds 
Israel…",36974428,3910,"{'quote_count': 242, 'retweet_count': 799, 'like_count': 2869}",GoodwinMJ,"Bestselling Author of Values, Voice & Virtue + National Populism
Get columns & videos at https://t.co/xawYBQaQAZ 
Everything else: https://t.co/JRRijeoB8z",2023-10-17 08:12:40,https://pbs.twimg.com/profile_images/1675109531800547328/LtjtVnbg_normal.jpg,https://twitter.com/GoodwinMJ/status/1714192692668662035,
twitter,"In conflict, civilians always pay the highest price.

War is not the answer.

We need #peace. https://t.co/lMeLLP8BYl",164263382,2762,"{'quote_count': 79, 'retweet_count': 793, 'like_count': 1890}",UNGeneva,"🇺🇳 Working for peace, rights & wellbeing since 1945.

https://t.co/VuvBq5QbBc 
https://t.co/NZLKiN3SwM 
https://t.co/cWPZ5ATiMK 
https://t.co/zzKEMC9u2L",2023-10-16 22:00:34,https://pbs.twimg.com/profile_images/946007309700026369/irHahUwS_normal.jpg,https://twitter.com/UNGeneva/status/1714038651221385246,https://pbs.twimg.com/media/F8l9Eb2XwAElH_p.jpg
twitter,"💉 While you were distracted by the Israel x Hamas conflict Pfizer amended their 2023 guidance!

""risk is highest in males 12 through 17 years of age"" https://t.co/byR6UyzGIV",21822997,2445,"{'quote_count': 70, 'retweet_count': 789, 'like_count': 1586}",HotepJesus,Mgmt: @leahsquared,2023-10-17 16:19:26,https://pbs.twimg.com/profile_images/1721927347568291840/NrttibPI_normal.jpg,https://twitter.com/HotepJesus/status/1714315188462133380,https://pbs.twimg.com/media/F8p4igFXoAsaR6I.png
twitter,"No. The conflict is the fact that you, a white American, have the gall to tell Palestinians to flee to another country, where they’d later be denied the right to return.",1132436042836054016,5209,"{'quote_count': 6, 'retweet_count': 787, 'like_count': 4416}",hayxtt,✨Art & Videos | Tiohtià:ke✨| Revolution For the Colonized ☭ | Recovering Lander | Supreme Leader Of Somaliweyn Ideology 🇸🇴❤️‍🩹| https://t.co/ju67z5bG56,2023-10-17 15:20:57,https://pbs.twimg.com/profile_images/1704355631975575552/pvEYh4NU_normal.jpg,https://twitter.com/hayxtt/status/1714300474449416556,
twitter,"Is it really a ‘war’ or ‘conflict’ if the civilians on one side are baking cookies and making TikTok’s while the civilians on the ‘other side’ have no access to food, water, Internet and healthcare?",1101777422775713792,2544,"{'quote_count': 4, 'retweet_count': 749, 'like_count': 1791}",mao_0k,"The Beyoncé of Discourse  & Thinkpieces🎙️ | Currently Theorising about Love under Patriarchal Capitalism 📝 | Tech Babe👩🏾‍💻 | Awọn tẹ fọ fun, fọ fun mi",2023-10-17 08:45:54,https://pbs.twimg.com/profile_images/1722751301413384192/JezTtLE-_normal.jpg,https://twitter.com/mao_0k/status/1714201056484225329,
twitter,Rashida Tlaib had more forcefully condemned Joe Biden over fake news than she has condemned the perpetrators of the inhuman terrorist attack that started this conflict,21348880,5235,"{'quote_count': 40, 'retweet_count': 727, 'like_count': 4468}",Timodc,Writer @bulwarkonline | Not My Party on Snapchat | Next Level Pod | MSNBC analyst | Author “Why We Did It” | Jokic обожавалац | IG @TimMillergram | Never Trump,2023-10-17 21:36:32,https://pbs.twimg.com/profile_images/1608617099521560576/uSPLtTEO_normal.jpg,https://twitter.com/Timodc/status/1714394990237905311,
twitter,"Stamford Hill Jewish Primary School's was targeted and had red paint splattered over several doors and windows. 

Shouldn’t have to say this but Jewish children in Britain have nothing to do with the Israel/Palestine conflict. https://t.co/jdwThLWugC",1647291168,3639,"{'quote_count': 80, 'retweet_count': 692, 'like_count': 2867}",ArchRose90,Conservative | Likes the Union & Brexit | Can be located in a gym 🏋🏾‍♂️ | Architecture & Construction background 🎓| Keen on crypto market volatility 📉📈,2023-10-16 12:28:01,https://pbs.twimg.com/profile_images/1717982585916211200/PHTSmn6L_normal.jpg,https://twitter.com/ArchRose90/status/1713894563411001841,https://pbs.twimg.com/media/F8j6BVwXAAAxOGI.jpg
twitter,"Twenty-six Special Rapporteurs of the UN Human Rights Council have called on the international community ""to address the root causes of the current conflict, including the 56-year-old occupation and the annexation pursued by Israel.""  https://t.co/wo5R1QFKBP",380956211,2204,"{'quote_count': 34, 'retweet_count': 678, 'like_count': 1492}",jasonhickel,"Professor at ICTA-UAB and Visiting Senior Fellow at LSE • Author of THE DIVIDE and LESS IS MORE • Global inequality, political economy and ecological economics",2023-10-17 10:06:08,https://pbs.twimg.com/profile_images/877794625876086784/9_C2UNYz_normal.jpg,https://twitter.com/jasonhickel/status/1714221247381332432,
twitter,It’s not unthinkable at all. The international community has been tolerating it in Syria for over a decade. Putin and Assad normalised bombing hospitals in war so thoroughly that it’s now almost a customary part of conflict. Over 700 attacks on hospitals from 2012-2022.,28838190,2439,"{'quote_count': 33, 'retweet_count': 655, 'like_count': 1751}",kshaheen,Dad & journalist. MidEast and Newsletters Writer/Editor @newlinesmag. Former @guardian MidEast correspondent. @warstudies alum.,2023-10-17 23:49:57,https://pbs.twimg.com/profile_images/1361112250493321227/2UK6Grzz_normal.jpg,https://twitter.com/kshaheen/status/1714428567520415989,
