platform,text,user_id,total_interactions_count,statistics,username,user_description,created_at,profile_url,post_url,media_url
twitter,"Que hace Gustavo Petro metido en la guerra de Palestina e Israel, cuando debe resolver la guerra y las masacres en Colombia...🤔
#YoEstoyConIsrael
#SiguemeYTeSigo #FelizSábado 
#YoApoyoAIsrael #YoSoyIsrael 
Gaza, Medio Oriente Hamas, Ucrania, Calzones, Irán,Terrorista.👇 https://t.co/kiWt7ANvAh",1634302474281418758,543,"{'quote_count': 14, 'retweet_count': 204, 'like_count': 325}",MaltratadorHP,"Anticomunista.
#SiguemeYTeSigo",2023-10-07 23:12:29,https://pbs.twimg.com/profile_images/1719430049697284096/zHjV4rNv_normal.jpg,https://twitter.com/MaltratadorHP/status/1710795257422532771,https://pbs.twimg.com/ext_tw_video_thumb/1710795240443912192/pu/img/DxyATjI65Lyn5F5I.jpg
twitter,URGENTE: Violenta bombardeo israelí en la Franja de Gaza.,1258174836175704064,559,"{'quote_count': 4, 'retweet_count': 203, 'like_count': 352}",HoyPalestina,"Sitio web dedicado a informar sobre Palestina 🇵🇸 rompiendo el cerco mediático y la censura informativa impuestas sobre ella.
cuenta de respaldo @hoypalestina1",2023-10-07 21:48:01,https://pbs.twimg.com/profile_images/1577519809587298304/KaFlmD0v_normal.jpg,https://twitter.com/HoyPalestina/status/1710774004024279154,
twitter,"Front page of The Mail shows the horror endured by Israelis today. Noa Argamani, a 25 year-old Israeli student, was kidnapped by Hamas terrorists.  

Dozens of other Israelis - children, adults, and the elderly - were similarly kidnapped and are being held in Gaza. https://t.co/XyqmHFBwKM",2161051908,762,"{'quote_count': 8, 'retweet_count': 202, 'like_count': 552}",AvivaKlompas,Co-founder of Boundless 🌍 Former Head of Speechwriting at 🇮🇱 Mission to UN. Author. Speaker. Write on.,2023-10-07 23:08:54,https://pbs.twimg.com/profile_images/1486702112910229508/WR3Z3y0__normal.jpg,https://twitter.com/AvivaKlompas/status/1710794357840703718,https://pbs.twimg.com/media/F7318woWAAAgk2t.jpg
twitter,"🚨| ÚLTIMA HORA: ISRAEL RESCATA 60 REHENES CAUTIVOS DE HAMÁS‼️

📢 Continúa la movilización de las tropas del FDI y las fuerzas especiales  hacia la frontera con Gaza. Aún no hay un cifra exacta sobre los secuestrados, pero las estimaciones van desde 30 a 170.

""Es uno de los… https://t.co/u4gHfdel7Q",768613724609323008,941,"{'quote_count': 7, 'retweet_count': 202, 'like_count': 732}",Rey_Guardian,"🚨¡Qué Viva La Libertad, Carajo!
📢 Noticiero Conservador | Próvida | Profamilia | Patriota | Anti-Woke |",2023-10-07 23:27:09,https://pbs.twimg.com/profile_images/1710489016410234880/5cLZXMFO_normal.jpg,https://twitter.com/Rey_Guardian/status/1710798949433422196,https://pbs.twimg.com/ext_tw_video_thumb/1710798932068933632/pu/img/6Gip-7tT-y7kb8ls.jpg
twitter,A Rocket launched from the Gaza Strip achieved a Direct Hit on the Barzilai Medical Center in the City of Ashkelon although thankfully there does not appear to be any Casualties. https://t.co/2QQYqh0U4e,1457867047334031360,1068,"{'quote_count': 17, 'retweet_count': 200, 'like_count': 851}",sentdefender,Open Source Intelligence Monitor focused on Europe and Conflicts across the World. RT ≠ Endorsement. Want to Support my Work? https://t.co/PcUbewvWPr,2023-10-07 23:37:16,https://pbs.twimg.com/profile_images/1505052393750384642/XNFUztL2_normal.jpg,https://twitter.com/sentdefender/status/1710801495455592862,https://pbs.twimg.com/amplify_video_thumb/1710801445488820224/img/6CaWQpYVVePdPNDJ.jpg
twitter,Israel entra en guerra con Palestina tras el cobarde y desgarrador ataque terrorista del grupo islamista Hamás desde Gaza. El mundo ahora debe prepararse para un conflicto devastador. Ya van más de 480 muertos en menos de 24 horas. #IsraelUnderAttack https://t.co/I00MkYWwUj,1232992266379235329,886,"{'quote_count': 9, 'retweet_count': 200, 'like_count': 677}",ValenciaGermanC,"Docente de cátedra, Analista Político, Defensor de las victimas y no de asesinos. Columnista en el @EIExpedienteCol @Alponiente , Director del @Elestado_paper.",2023-10-07 23:11:57,https://pbs.twimg.com/profile_images/1612883862207533063/bF9YTi8w_normal.jpg,https://twitter.com/ValenciaGermanC/status/1710795125062852791,https://pbs.twimg.com/ext_tw_video_thumb/1710795057492537346/pu/img/5A8ggUfPIV5E--yV.jpg
twitter,"Israel bombing Gaza as expected. Nothing new they only know how to kill Palestinians. 

The Israeli prisoners of war are now under those Gaza bombs. https://t.co/dqZ4GCi9fX",312696314,677,"{'quote_count': 9, 'retweet_count': 199, 'like_count': 469}",Partisangirl,Journalist | Think tank Analyst | Scientist support: https://t.co/dEU3v6UaFO Telegram: https://t.co/5qBGUGkIwD syriangirlpartisan@gmail.com,2023-10-07 22:45:53,https://pbs.twimg.com/profile_images/1388088742112419843/NHMfZDvO_normal.jpg,https://twitter.com/Partisangirl/status/1710788566144667816,https://pbs.twimg.com/amplify_video_thumb/1710788510603681792/img/yVY3IifI7V9yHYux.jpg
twitter,"🇮🇱🇵🇸 | URGENTE - GUERRA ISRAEL-GAZA: Los israelíes mantenidos como rehenes por activistas palestinos en un kibutz del sur de Israel han sido liberados, reporta Ha'aretz.",39692424,1402,"{'quote_count': 8, 'retweet_count': 198, 'like_count': 1196}",AlertaNews24,Alertas desde todas partes del mundo las 24 horas en tiempo real. (📷 22/10/23: 🇵🇸🇮🇱 | GUERRA ISRAEL-GAZA.),2023-10-07 22:27:54,https://pbs.twimg.com/profile_images/1630967697038032897/F-5lCz9Y_normal.jpg,https://twitter.com/AlertaNews24/status/1710784037671846060,
twitter,🚨BREAKING: National Islamic Bank in Al-Nasr Neighbourhood in Gaza was targeted in an Israeli airstrike. https://t.co/L7haVgzGtS,1319287761048723458,1206,"{'quote_count': 10, 'retweet_count': 198, 'like_count': 998}",MarioNawfal,"Unfiltered Unbiased Verified 24x7 Breaking News | NO BIAS, NO ECHO CHAMBERS: Host of Twitter’s Largest Shows | Founder & Investor",2023-10-07 23:20:13,https://pbs.twimg.com/profile_images/1670905743619268609/pYItlWat_normal.jpg,https://twitter.com/MarioNawfal/status/1710797206528090155,https://pbs.twimg.com/media/F734_EVXAAA1WCn.jpg
twitter,"Israel has never ever spared civilians in Gaza. Watch UN spokesperson Chris Gunness sobbing on camera in 2014, after Israel bombed a UNRWA shelter filled with families who had fled their homes after warnings from the Israeli military to leave.
https://t.co/g64IcQLhcz",16753540,607,"{'quote_count': 4, 'retweet_count': 196, 'like_count': 407}",shailjapatel,"Author of MIGRITUDE. Queer Kenyan whistleblower. Retweet, don't copypaste. She/her. DMs open. @guardianopinion @AJEnglish @BBCWorld @paythewriter",2023-10-07 22:30:37,https://pbs.twimg.com/profile_images/1699923503930081281/VzBhTlJe_normal.jpg,https://twitter.com/shailjapatel/status/1710784725143417141,
twitter,"Son totalmente corbardes los de Israel luego quieren que les crean sus mentiras.
Fuera de Gaza Israel!!!
Palestina libre ya !!!https://t.co/m48zbMONyj",1521641924301668353,527,"{'quote_count': 19, 'retweet_count': 196, 'like_count': 312}",Belvedere579,,2023-10-07 23:38:15,https://pbs.twimg.com/profile_images/1647010305229062145/2WWVGPLB_normal.jpg,https://twitter.com/Belvedere579/status/1710801743695450598,https://pbs.twimg.com/ext_tw_video_thumb/1390322439654150146/pu/img/7Iiptwns1arbRiFE.jpg
twitter,"🚨1:00am, October 8, 2023 (IL time) update🚨

- Since 6:30am, October 7 (IL time), there has been an incessant barrage of rockets - over 3,000 (and counting) - fired towards Israel from the Gaza Strip. Direct hits in central and southern Israel. 
- Palestinian terrorists… https://t.co/Sff9Dv6hRJ",16314859,665,"{'quote_count': 14, 'retweet_count': 194, 'like_count': 457}",StandWithUs,Education is the road to peace! We’re fighting #Antisemitism and supporting Israel around the world. Learn more about #Israel at https://t.co/SifUXUU1G0,2023-10-07 22:15:33,https://pbs.twimg.com/profile_images/1719098910755479552/J9jWjqeN_normal.jpg,https://twitter.com/StandWithUs/status/1710780931672285469,https://pbs.twimg.com/media/F73qK4aXMAAskWl.jpg
twitter,"🚨| Son casi las 3 a.m y siguen sonando las alarmas en el sur de Israel por los cohetes disparados por terroristas palestinos desde Gaza. 

Miles de padres israelíes duermen junto a sus niños en refugios anti bombas para proteger sus vidas. ¡El mundo libre está con Israel!. 🇮🇱 https://t.co/3zjdsZeTkP",62957739,1002,"{'quote_count': 6, 'retweet_count': 189, 'like_count': 807}",eduardomenoni,📰Periodista y Analista Político | Fundador @lalibertadmedia |🇻🇪 Presidente @MovVzlaLibre | 🔫Creador de la Plomoterapia | 🎥 https://t.co/Q8jl2YWttk,2023-10-07 23:57:14,https://pbs.twimg.com/profile_images/1588066170678157312/ageYSfZV_normal.png,https://twitter.com/eduardomenoni/status/1710806521074835809,https://pbs.twimg.com/media/F74BdnRXEAAD3UF.jpg
twitter,"Presidente de Irán Ebrahim Raisi participe del ataque terrorista de Hamás desde la franja de Gaza contra Israel visitó a Cuba en junio de este año, Cuba otro país integrante de la lista de Naciones patrocinadoras del terrorismo.
#CubaEstadoTerrorista https://t.co/nLE41rI7k5",1000513106336985095,399,"{'quote_count': 19, 'retweet_count': 187, 'like_count': 193}",AngelRCuba,"Corazones Libres:. 
La libertad externa empieza en el corazón, la #Cuba Nueva empieza dentro de nosotros... puedo ser libre aunque esté dentro de una prisión.",2023-10-07 23:03:20,https://pbs.twimg.com/profile_images/1362558718869721090/MWLd75b4_normal.jpg,https://twitter.com/AngelRCuba/status/1710792956850934192,https://pbs.twimg.com/ext_tw_video_thumb/1710792441740025856/pu/img/SbCuqkYLccAk4vnP.jpg
