platform,text,user_id,total_interactions_count,statistics,username,user_description,created_at,profile_url,post_url,media_url
twitter,"How about this: With US House in chaos and US military promotions on hold, Hamas struck. Republicans' weakness invites terror.",218975278,37620,"{'quote_count': 1315, 'retweet_count': 8433, 'like_count': 27872}",JRubinBlogger,"NeverTrump, pro-democracy opinion writer at @WashingtonPost, MSNBC contributor. And: https://t.co/T5NHa1F0gB and JenRubin9 at Threads",2023-10-07 19:16:39,https://pbs.twimg.com/profile_images/1174527044/106-Gray__2__normal.jpg,https://twitter.com/JRubinBlogger/status/1710735911418315152,
twitter,"This is the innocent woman ruthlessly killed and tortured by Hamas militants today. 

Her body was paraded in the back of a pickup truck in her underwear while men spat on her. 

Her name was Shani Louk and she was a German citizen attending a music festival to promote peace near… https://t.co/iLX329GD8k",91416107,47910,"{'quote_count': 815, 'retweet_count': 8316, 'like_count': 38779}",OliLondonTV,Author | News Contributor | 📖Gender Madness out now 📘🧑‍🏫 Book a consultation with me: https://t.co/Wz0xMtP6E9 📧Media: pr@rozalondon.com,2023-10-07 22:54:49,https://pbs.twimg.com/profile_images/1698491472801083392/JqdfKdwf_normal.jpg,https://twitter.com/OliLondonTV/status/1710790813708398713,https://pbs.twimg.com/media/F73zLGIWcAAFvNU.jpg
twitter,Hamas has taken rape slaves. That’s the terrorist group Trudeau funded with $50 million tax dollars. That’s who CUPE supports. https://t.co/nn1bJo1eN8,20878297,23213,"{'quote_count': 743, 'retweet_count': 8282, 'like_count': 14188}",ezralevant,"Journalist, publisher of Rebel News — telling the other side of the story. Awarded the Queen’s Diamond Jubilee Medal for advancing freedom of expression.",2023-10-07 22:11:32,https://pbs.twimg.com/profile_images/1541812113349324802/bIGNQF_L_normal.jpg,https://twitter.com/ezralevant/status/1710779920043962422,https://pbs.twimg.com/ext_tw_video_thumb/1710773803712704512/pu/img/YoNor27tq8iTKMrN.jpg
twitter,"As the barbarity of today’s atrocities becomes clearer, we stand unequivocally with Israel.

This attack by Hamas is cowardly and depraved.

We have expressed our full solidarity to @netanyahu and will work with international partners in the next 24 hours to co-ordinate support.",1168968080690749441,62575,"{'quote_count': 670, 'retweet_count': 8081, 'like_count': 53824}",RishiSunak,Prime Minister of the United Kingdom 🇬🇧 @Conservatives leader. MP for Richmond (Yorks).,2023-10-07 21:43:24,https://pbs.twimg.com/profile_images/1572638567381307394/AEahAxu5_normal.jpg,https://twitter.com/RishiSunak/status/1710772839983300858,
twitter,"🔥🚨DEVELOPING: This young lady named Noa was kidnapped by Hamas while she was parting in south Israel at a music festival for peace. This is heartbreaking I’m praying for her safety. Nobody wins in war, not in Ukraine, not Israel. 💔 https://t.co/c7URW6FK5C",3096147528,39574,"{'quote_count': 729, 'retweet_count': 8003, 'like_count': 30842}",dom_lucre,Nibirue Journalist | יְהוּדָה | Vet | Former Hip-Hop Exec | #SpacesHost | 40 Under 40 Awardee | #FBA @malachimaxeyusa | I Put The Homeless in Homes,2023-10-07 18:58:58,https://pbs.twimg.com/profile_images/1654149181517225990/loa3m-0L_normal.jpg,https://twitter.com/dom_lucre/status/1710731461504999718,https://pbs.twimg.com/media/F729J4iXsAAUIa4.jpg
twitter,"Trump moved the US Embassy to Jerusalem and Hamas never invaded Israel

Biden gave Iran $6 billion and now 200+ Israelis are dead after the worst invasion of Israel in decades

I think this goes beyond incompetence

I believe Biden wanted this evil to be unleashed",875856268056969216,33002,"{'quote_count': 268, 'retweet_count': 7212, 'like_count': 25522}",DC_Draino,Rogan O’Handley • Patriot • Lawyer • Exposing Corruption on Both Sides • Anti-Woke❌🤡,2023-10-07 21:24:16,https://pbs.twimg.com/profile_images/1605984002522890244/FcXf_Nvp_normal.jpg,https://twitter.com/DC_Draino/status/1710768024779653269,
twitter,"My wife and I are in the bomb shelter right now as Hamas is firing rockets into Israel targeting civilians. Israel is at war.

Here's what's going on. #IsraelUnderAttack 

@indianaftali https://t.co/Ew0rTfuzGf",619400667,31508,"{'quote_count': 266, 'retweet_count': 7022, 'like_count': 24220}",HananyaNaftali,I’m that Israeli who talks to the camera about peace in the Middle East 🇮🇱🕊️,2023-10-07 19:32:10,https://pbs.twimg.com/profile_images/1670100214026313729/5URmeKQ4_normal.jpg,https://twitter.com/HananyaNaftali/status/1710739815254090008,https://pbs.twimg.com/ext_tw_video_thumb/1710738974778507265/pu/img/g0L5LjiEnwzlMugf.jpg
twitter,"This morning, Hamas terrorists captured dozens of civilians, including this mother with her two innocent young daughters aged 2.5 and 4.5 years old. They are currently being held as hostages in Gaza by Hamas. 

I urge world leaders to take immediate action and demand their… https://t.co/TkLaWDxMt8",18479527,21693,"{'quote_count': 320, 'retweet_count': 6851, 'like_count': 14522}",SachaRoytman,CEO of the Combat Antisemitism Movement @CombatASemitism | Former Director of Digital Advocacy @WorldJewishCong and Head of Digital Media @IDF,2023-10-07 19:34:22,https://pbs.twimg.com/profile_images/1717225398608498688/3oNLD3tv_normal.jpg,https://twitter.com/SachaRoytman/status/1710740370068324671,https://pbs.twimg.com/media/F73FS27X0AABZIG.jpg
twitter,"En esta nueva guerra, hay dos combatientes, Hamás y milicias aliadas, e Israel. No es una guerra de los palestinos ni de los gazatíes. Es de Hamás. Y habrá numerosas víctimas civiles, la mayoría palestinas, y también israelíes.

No es una guerra de liberación de Palestina. Esto… https://t.co/FgXuy029VK",46904887,26142,"{'quote_count': 508, 'retweet_count': 6783, 'like_count': 18851}",temoris,"Periodista, documentalista, politólogo y podcastero. 
New book ""Killing The Story"" 👉  https://t.co/TBnnNQKPZH",2023-10-07 18:28:02,https://pbs.twimg.com/profile_images/3054605652/1b95b46893fd626df2ea5904f640b980_normal.jpeg,https://twitter.com/temoris/status/1710723675891048455,https://pbs.twimg.com/media/F72yPalXEAAV38u.jpg
twitter,"I condemn the horrific acts we are seeing unfold today in Israel against children, women, the elderly, and the unarmed people who are being slaughtered and taken hostage by Hamas. Such senseless violence will only repeat the back and forth cycle we've seen, which we cannot allow…",783792992,66775,"{'quote_count': 6336, 'retweet_count': 6352, 'like_count': 54087}",IlhanMN,"Mom, Refugee and Congresswoman for #MN05. Progressive Caucus Deputy Chair. Fighting for a more just world.✨ https://t.co/u6aQiJB0hs 📚",2023-10-07 18:53:58,https://pbs.twimg.com/profile_images/1420435549286977539/u2bK-QFX_normal.jpg,https://twitter.com/IlhanMN/status/1710730202353934338,
twitter,If terroism has no religion then why is condemning Palestinian 'Hamas' terroism Islamophobic?,318673863,31522,"{'quote_count': 52, 'retweet_count': 6328, 'like_count': 25142}",AskAnshul,| News Junkie | National Security | Foreign Affairs | Cyber Security | Social Issues |,2023-10-07 18:21:04,https://pbs.twimg.com/profile_images/1554944208464621568/5uVK202Z_normal.jpg,https://twitter.com/AskAnshul/status/1710721921988559191,
twitter,"Hamas = ISIS

Noa is held hostage by Hamas.

She could be your daughter, sister, friend.

#BringBackOurFamily",52660746,25561,"{'quote_count': 156, 'retweet_count': 6303, 'like_count': 19102}",Israel,The State of Israel's official Twitter account managed by the @IsraelMFA's Digital Diplomacy team 🇮🇱. #BringThemHome 🎗️,2023-10-07 18:41:32,https://pbs.twimg.com/profile_images/1648446643895959552/WS3ZY5o6_normal.jpg,https://twitter.com/Israel/status/1710727073252163925,
twitter,"""Unprovoked attacks by Hamas"" https://t.co/r1YnYAQYES",1610239446108053504,23002,"{'quote_count': 121, 'retweet_count': 5933, 'like_count': 16948}",redstreamnet,revolutionary educational documentaries,2023-10-07 18:42:32,https://pbs.twimg.com/profile_images/1620380748799778817/3OGbkgMA_normal.jpg,https://twitter.com/redstreamnet/status/1710727323438174323,https://pbs.twimg.com/media/F725Py_WIAAZMg8.jpg
twitter,"LA PAZ MERECE UNA OPORTUNIDAD

Las imágenes de los civiles israelíes asesinados por Hamás han conmovido al mundo. ¿Cómo es posible tanto odio? Condenar es necesario, pero aún lo es más comprender. La violencia de Hamás es inadmisible, pero tal vez no existiría sin los agravios… https://t.co/m0vuDmPxde",248322503,17356,"{'quote_count': 442, 'retweet_count': 5866, 'like_count': 11048}",Rafael_Narbona,"Escritor y crítico literario. Autor de Maestros de la felicidad @RocaEditorial: A partir del 25-I-2024 Colaboro con @elcultural, @Juliaenlaonda y @revistalengua",2023-10-07 19:51:53,https://pbs.twimg.com/profile_images/1699119959027126272/-GUP4_9A_normal.jpg,https://twitter.com/Rafael_Narbona/status/1710744774561407417,https://pbs.twimg.com/media/F73Ivb7WsAAMK0K.jpg
twitter,"We have over a dozen sitting Members of Congress who side with the Hamas terrorist group instead of our peace seeking ally Israel.

They’re all Democrats.",722528529716383744,21439,"{'quote_count': 206, 'retweet_count': 5748, 'like_count': 15485}",ACTBrigitte,Survivor of Terrorism. @ACTforAmerica Founder & Chairman. NYT Best-Selling Author. National Security Expert. RTs/Likes are NOT Endorsements. OFFICIAL ACCOUNT.,2023-10-07 22:31:30,https://pbs.twimg.com/profile_images/1001845274476797954/TbklBZ1r_normal.jpg,https://twitter.com/ACTBrigitte/status/1710784946997018635,
twitter,"🚨| Ella es Noa y estaba de fiesta en el sur de Israel en un festival de música pacífica cuando los terroristas de Hamas la secuestraron y la arrastraron desde Israel a Gaza. Noa es rehén de Hamás.  Ella podría ser tu hija, hermana, amiga. 🇮🇱 Yo apoyo a Israel ¿y tú? https://t.co/PntnUqOiAL",62957739,17622,"{'quote_count': 219, 'retweet_count': 5640, 'like_count': 11763}",eduardomenoni,📰Periodista y Analista Político | Fundador @lalibertadmedia |🇻🇪 Presidente @MovVzlaLibre | 🔫Creador de la Plomoterapia | 🎥 https://t.co/Q8jl2YWttk,2023-10-07 18:30:29,https://pbs.twimg.com/profile_images/1588066170678157312/ageYSfZV_normal.png,https://twitter.com/eduardomenoni/status/1710724289781985757,https://pbs.twimg.com/media/F722oLAWkAAaa4S.jpg
twitter,Levanta la mano 🤚🏼si apoyas a Israel y estás en contra del terrorismo palestino de Hamas. https://t.co/5g2dapBBjy,62957739,27360,"{'quote_count': 242, 'retweet_count': 5497, 'like_count': 21621}",eduardomenoni,📰Periodista y Analista Político | Fundador @lalibertadmedia |🇻🇪 Presidente @MovVzlaLibre | 🔫Creador de la Plomoterapia | 🎥 https://t.co/Q8jl2YWttk,2023-10-07 20:19:27,https://pbs.twimg.com/profile_images/1588066170678157312/ageYSfZV_normal.png,https://twitter.com/eduardomenoni/status/1710751714486202813,https://pbs.twimg.com/media/F73PnYNXsAA1Dez.jpg
twitter,"Ppl of Bahrain came out to show solidarity with Palestine .
#Hamas #Isreal #GazaUnderAttack #Palestine #طوفان_الأقصى 

 https://t.co/Az29b1rMiw",1208847415182319616,24402,"{'quote_count': 41, 'retweet_count': 5328, 'like_count': 19033}",balochi5252,"#BehindYouSkipper, ||No Matter What|| Retweets are not endorsements",2023-10-07 18:43:29,https://pbs.twimg.com/profile_images/1649755421479952388/JZuJzsxt_normal.jpg,https://twitter.com/balochi5252/status/1710727563499208758,https://pbs.twimg.com/amplify_video_thumb/1710724749704167424/img/QIW5j3-G06XZ_6lt.jpg
twitter,"PM Netanyahu: ""Hamas inició una guerra cruel y malvada.

Hamas quiere asesinarnos a todos. Es un enemigo que asesina a niños y madres en sus casas, en sus camas.

Un enemigo que secuestra a ancianos, niños, jóvenes. Asesinos que matan y masacran a nuestros ciudadanos, a nuestros… https://t.co/sSwfO1ECBR",300886324,19030,"{'quote_count': 256, 'retweet_count': 5268, 'like_count': 13506}",IsraelinSpanish,La Cuenta Oficial de Twitter del Estado de Israel en Español,2023-10-07 22:20:00,https://pbs.twimg.com/profile_images/1389161928015155200/k-r1pJHJ_normal.png,https://twitter.com/IsraelinSpanish/status/1710782053195685931,https://pbs.twimg.com/ext_tw_video_thumb/1710781500239560704/pu/img/Sv-PlQ4Y9zPYrUjA.jpg
twitter,"Muslims in London celebrate the atrocities in Israel. 

#Israel #Hamas #Palestine #Palestinian #IronDome #Gaza #TelAviv https://t.co/0rySuFpge8",455264233,18954,"{'quote_count': 584, 'retweet_count': 5111, 'like_count': 13259}",GoldingBF,The official account of Britain First (@BFirstParty) party leader Paul Golding,2023-10-07 22:00:23,https://pbs.twimg.com/profile_images/1641835335616266242/AONxlnwi_normal.jpg,https://twitter.com/GoldingBF/status/1710777114436231545,https://pbs.twimg.com/amplify_video_thumb/1710777035503587328/img/ubH6ZP7zQr-F5UDc.jpg
twitter,"यह नोआ है, इजरायल की Noa

नोआ दक्षिणी Israel में एक संगीत कार्यक्रम में भाग ले रही थी, जहां से हमास के आतंकियों ने उसका अपहरण किया और घसीटते हुए ले गए.

ये Hamas की बर्बरता है, हैवानियत है.

फिर भी भारत का एक वर्ग हमास के साथ खड़ा है https://t.co/Ame2voSleC",824922110,13206,"{'quote_count': 86, 'retweet_count': 5069, 'like_count': 8051}",SudarshanNewsTV,"Official Account of Sudarshan 24x7 National News by @SureshChavhanke, प्रखर राष्ट्रवाद की बुलंद आवाज़. Show #BindasBol Support https://t.co/dlPBdYekc9",2023-10-07 20:07:57,https://pbs.twimg.com/profile_images/1542821826966917120/5DB0m1iG_normal.jpg,https://twitter.com/SudarshanNewsTV/status/1710748821725323561,https://pbs.twimg.com/media/F73M8kvaIAAUw35.jpg
twitter,How did the iron dome fail in Israel and allow all those rockets through? How did so many Hamas soldiers get past the most militarized and protected border in the world to slaughter innocent civilians? Israel is incredibly advanced with some of the best military and surveillance… https://t.co/aEfexkSRZU,1145494391169191937,18329,"{'quote_count': 368, 'retweet_count': 5048, 'like_count': 12913}",Inversionism,Chronicles of the clown world where everything is inverted and upside down. PhD Clownworldology  https://t.co/pnJoNccz0S - https://t.co/kdZyMY2tAl,2023-10-07 20:22:24,https://pbs.twimg.com/profile_images/1679930648184668175/jYcxVbZ6_normal.png,https://twitter.com/Inversionism/status/1710752456437604445,https://pbs.twimg.com/ext_tw_video_thumb/1710745925914656768/pu/img/tdKQdZ_2o64SmAk_.jpg
twitter,Why would Republicans claim that the United States government gave $6B to Iran which was used to funnel money to Hamas to kill Israelis when the money was frozen from Iran and is still in an account in Qatar? Why would they blame America for that? Do they hate America that much?,1298372735383605249,24228,"{'quote_count': 419, 'retweet_count': 4996, 'like_count': 18813}",RonFilipkowski,"Editor-in Chief https://t.co/HLS0hEHY1C, Co-host Uncovered, Attorney, Marine, Former Federal and State Prosecutor, Republican Party Insane Asylum Escapee",2023-10-07 21:34:23,https://pbs.twimg.com/profile_images/1669623120490012672/LgxSo82z_normal.jpg,https://twitter.com/RonFilipkowski/status/1710770573184225558,
twitter,"Istanbul right now.
#Isreal #Hamas #Gaza #Palestine 

 https://t.co/WAJJA0fh2o",1208847415182319616,23054,"{'quote_count': 141, 'retweet_count': 4935, 'like_count': 17978}",balochi5252,"#BehindYouSkipper, ||No Matter What|| Retweets are not endorsements",2023-10-07 18:45:43,https://pbs.twimg.com/profile_images/1649755421479952388/JZuJzsxt_normal.jpg,https://twitter.com/balochi5252/status/1710728124105621603,https://pbs.twimg.com/amplify_video_thumb/1710726808998383616/img/YSBJ3s1ISPFxCyaX.jpg
twitter,#BREAKING: Reports confirming that Hamas’s attack on southern Israel today included the rape of young girls.,737387991820296192,15932,"{'quote_count': 512, 'retweet_count': 4925, 'like_count': 10495}",IsraelWarRoom,Israel’s enemies do not sleep. Neither do we.,2023-10-07 18:46:12,https://pbs.twimg.com/profile_images/1349024100094775299/gn48j-YM_normal.jpg,https://twitter.com/IsraelWarRoom/status/1710728248320012368,
twitter,"🇮🇱| URGENTE: Ministro de Defensa de Israel, Yoav Gallant: “Hoy vimos el rostro del mal. Hamás ha lanzado un ataque brutal contra los ciudadanos del Estado de Israel, atacando indiscriminadamente a hombres, mujeres, niños y ancianos. 

Hamás comprenderá muy rápidamente que ha… https://t.co/vz3ALve6vh",374699026,22636,"{'quote_count': 228, 'retweet_count': 4896, 'like_count': 17512}",agusantonetti,Relaciones Internacionales | Latin America Watch - @FundLibertadRos 🇦🇷 & @FundacionFIL 🇪🇸 | 22,2023-10-07 19:11:27,https://pbs.twimg.com/profile_images/1472953490515410955/nE499_cU_normal.jpg,https://twitter.com/agusantonetti/status/1710734602963161478,https://pbs.twimg.com/media/F73ADZsWEAAMWMd.jpg
twitter,"Este niño israelí, que no tendrá más de 6 años, es uno de los secuestrados por los terroristas de Hamas.
Es entregado como un trofeo a niños palestinos que, habiendo sido educados desde la cuna en el odio a los judíos, lo acosan y hacen burla de él.
La barbarie tendrá respuesta. https://t.co/k5yBXzpsOR",276658955,10459,"{'quote_count': 440, 'retweet_count': 4776, 'like_count': 5243}",ACOM_es,"Organización independiente que promueve la relación entre España e Israel y lucha contra el antisemitismo trabajando con gobiernos, partidos y la sociedad civil",2023-10-07 22:39:39,https://pbs.twimg.com/profile_images/1563979210422640641/MWTfFFXK_normal.jpg,https://twitter.com/ACOM_es/status/1710786994698105059,https://pbs.twimg.com/ext_tw_video_thumb/1710786398242967553/pu/img/ag4nhxwWTJi1PBMW.jpg
twitter,"Israel Minister of Defense Yoav Gallant: “Today we saw the face of evil. The Hamas [terrorist organization] has launched a brutal attack against the citizens of the State of Israel - attacking men, women, children and the elderly, indiscriminately. Hamas will understand very… https://t.co/N45JHzdH6G",3006348240,25588,"{'quote_count': 790, 'retweet_count': 4693, 'like_count': 20105}",JoeTruzman,"Research analyst focusing on Palestinian armed groups and non-state actors in the Middle East | @Longwarjournal, @FDD.",2023-10-07 18:38:58,https://pbs.twimg.com/profile_images/1634002486616018944/krtm6Zft_normal.jpg,https://twitter.com/JoeTruzman/status/1710726426931175463,https://pbs.twimg.com/ext_tw_video_thumb/1710726328692215808/pu/img/kTJ9Cd7_CCSPSrLC.jpg
twitter,"Since 6AM today in Israel: 

🔺3,000+ rockets launched by Hamas in Gaza toward Israel. 
🔺20+ communities in southern Israel invaded by Hamas terrorist operatives.
🔺Terrorists rampaged and broke into homes—massacring civilians. 
🔺Israeli civilians and soldiers have been…",18576537,19895,"{'quote_count': 280, 'retweet_count': 4686, 'like_count': 14929}",IDF,Official IDF Twitter account. We tweet real-time information and updates in 7 languages—choose yours: https://t.co/1azykm1yzy,2023-10-07 20:01:31,https://pbs.twimg.com/profile_images/1460244034706935808/lBBT0_jC_normal.jpg,https://twitter.com/IDF/status/1710747199993217080,
twitter,"Not only are Hamas and other terrorists groups coming in through our border unchecked,  they are getting paid $2200.00 a month to prepare.  

It’s coming.",1355721251180961792,17118,"{'quote_count': 100, 'retweet_count': 4592, 'like_count': 12426}",GuntherEagleman,Political Commentator - America First - MAGA - Trump 2024 - Unfiltered,2023-10-07 23:30:59,https://pbs.twimg.com/profile_images/1606836521784512512/Xb-_cXXi_normal.jpg,https://twitter.com/GuntherEagleman/status/1710799915268329920,
twitter,"Quem defende Hamas não faz política. Não tem opinião. Não está participando de um debate. Não pensa diferente.

Quem defende Hamas é filho da puta.

E a gente não deve esperar nada de filho da puta. 

Filho da puta é filho da puta.",35362467,30299,"{'quote_count': 296, 'retweet_count': 4587, 'like_count': 25416}",rodrigodasilva,"Este perfil é contraindicado para reacionários, populistas e apologistas de ditaduras. A persistirem os sintomas, uma biblioteca deverá ser consultada.",2023-10-07 21:26:37,https://pbs.twimg.com/profile_images/378800000549880747/92080d8cdb671b63e78afb41dd253a77_normal.jpeg,https://twitter.com/rodrigodasilva/status/1710768616650543438,
twitter,"-People Supporting Israel: 

Narendra Modi
Rishi Sunak
Joe Biden
Emmanuel Macron
Ursula von der Leyen
Annalena Baerbock

-People Supporting Hamas Terrorists:

Asif Khan
Ali Shorab
Sharjeel Usmani
Rana Ayyub
MD Zoobear
Shehbaz Shariff",1352832462,25562,"{'quote_count': 66, 'retweet_count': 4574, 'like_count': 20922}",erbmjha,"Concerned with something non-essential, buffoon & writer. I utter mocking or scoffing words.",2023-10-07 18:20:01,https://pbs.twimg.com/profile_images/1693272046275530753/6tC1QRry_normal.jpg,https://twitter.com/erbmjha/status/1710721656711532942,
twitter,"MOMENTS AGO: Hamas fired a barrage of rockets from Gaza into Tel Aviv.

Hamas is targeting civilians. Israel is targeting terrorists. That's the difference. https://t.co/MRRfqyw2Nz",619400667,19328,"{'quote_count': 271, 'retweet_count': 4447, 'like_count': 14610}",HananyaNaftali,I’m that Israeli who talks to the camera about peace in the Middle East 🇮🇱🕊️,2023-10-07 18:22:01,https://pbs.twimg.com/profile_images/1670100214026313729/5URmeKQ4_normal.jpg,https://twitter.com/HananyaNaftali/status/1710722159687966981,https://pbs.twimg.com/ext_tw_video_thumb/1710722062849896448/pu/img/Fyley2Kava_yDxHQ.jpg
twitter,How many Hamas sleeper cells have crossed our border?,46302096,22065,"{'quote_count': 286, 'retweet_count': 4422, 'like_count': 17357}",JoeyMannarinoUS,I help conservative candidates raise the money they need to win elections | Social Media Strategist | Podcast Host: “The Joey Mannarino Show” | Italian-American,2023-10-07 23:18:47,https://pbs.twimg.com/profile_images/1720978016682033152/fhfcqIyU_normal.jpg,https://twitter.com/JoeyMannarinoUS/status/1710796842760331517,
twitter,"Israeli citizens are being slaughter by Hamas terrorists and being taken hostage, monstrous and indescribable evil is being conducted and the White House is worried about “misinformation” surrounding $6 billion they did in fact release to Iran after officials shrugged about…",48459553,18848,"{'quote_count': 137, 'retweet_count': 4387, 'like_count': 14324}",KatiePavlich,Proud & Grateful American 🇺🇸 “Are you not entertained? Is this not why you are here?” ⚔️ Enjoying a wild ride in a front row seat to history. 🎥📰 📺,2023-10-07 18:55:56,https://pbs.twimg.com/profile_images/1493939217164115970/1vLQ140D_normal.jpg,https://twitter.com/KatiePavlich/status/1710730697340817599,
